source_id,l,b,dist_pc,distance_gspphot,parallax,ra,dec,phot_g_mean_mag
1844515284848217472,70.91002773416709,-12.990439821002402,683.0014748868591,649.0954,1.4641256816695052,314.510902065211,25.540402029845662,12.0380335
1844701750850781824,72.18306343038148,-12.84716458162048,621.8598067958796,623.4354,1.6080794884501062,315.26184400310217,26.591652766185028,12.249003
1851899673663040384,76.38574167106253,-12.62410611548894,496.84917879346847,503.3977,2.012683209879436,318.1044841581993,29.844786705357865,13.361104
1855624338021591168,68.2693170686166,-9.980774461766854,719.5298972944875,679.7307,1.3897963152887898,310.1213260012745,25.336892888515806,13.849218
1862787725004563840,73.59111694243111,-5.119954712149497,3683.210839570602,--,0.27150224180937266,309.275851295172,32.47101834238309,14.126794
1868848022629206656,81.80343388080742,-6.740863767351505,743.6878230647338,718.2144,1.3446502268640153,317.15771055611003,37.74979061783442,12.822766
1871336732842742656,79.44665159986636,-6.059460853758033,797.9618925592307,761.3388,1.2531926766487442,314.5771854082771,36.440692165097595,13.675514
1872673812008738944,80.02207949540232,-3.801271347149939,564.8015251929338,--,1.7705334624555136,312.8607505478488,38.3297477348566,11.527321
1900293230549817856,88.04034782826835,-17.2231969066156,225.8776074928112,222.8582,4.427176341646996,331.5063640668231,34.21165523711145,12.025498
1903188077164993152,94.2306595940329,-20.56012296222985,763.1418100055171,740.6665,1.3103724457093637,339.6555259272236,34.80461735880073,13.759968
1909762228985058944,100.11199108596725,-27.14412946270564,141.40787176934668,141.171,7.071742099556669,348.9930497635071,31.462747277403984,12.163579
1920490267018823296,108.58705403726547,-20.19105018145686,692.5014274299033,712.5125,1.4440403447417045,355.0028186976354,40.682683578722894,13.876853
1934743098810046464,102.01914487965402,-14.276169261638394,160.8275089398485,160.2202,6.21784175227145,344.17542684339963,43.887335567579406,9.121168
